group_id,case_in_group,test_file,category,purpose,priority,complexity,source_input,upstream_expected,emacs_command,python_command,compare_method,current_result,selection_notes
G026,2,autoinst_signed_fubar.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 signed fubar 回归。 覆盖 signed 端口/位宽保留。 覆盖 signed tieoff/声明。,P1-core,Medium,test/verilog-mode/tests/autoinst_signed_fubar.v,test/verilog-mode/tests_ok/autoinst_signed_fubar.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_signed_fubar.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_signed_fubar.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_signed_fubar.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G026,3,autoinst_signed_fubar2.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 signed fubar 变体 2。 覆盖 signed fubar 回归。 覆盖 signed 端口/位宽保留。 覆盖 signed tieoff/声明。,P1-core,Medium,test/verilog-mode/tests/autoinst_signed_fubar2.v,test/verilog-mode/tests_ok/autoinst_signed_fubar2.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_signed_fubar2.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_signed_fubar2.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_signed_fubar2.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G026,4,autoinst_sort.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖端口/参数排序 local variable。,P1-core,Medium,test/verilog-mode/tests/autoinst_sort.v,test/verilog-mode/tests_ok/autoinst_sort.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_sort.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_sort.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_sort.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G026,5,autoinst_star.v,AUTOINST/AUTO_TEMPLATE,batch .* 行为：隐式连接不展开、模板命中才显式追加、AUTOWIRE 推导。,P0-confirmed,Medium,test/verilog-mode/tests/autoinst_star.v,test/verilog-mode/tests_ok/autoinst_star.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_star.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_star.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_star.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PASS: verified by python3 test/compare_upstream_batch.py,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G027,1,autoinst_sv_kulkarni.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 SystemVerilog 风格端口/类型。,P1-core,Low,test/verilog-mode/tests/autoinst_sv_kulkarni.v,test/verilog-mode/tests_ok/autoinst_sv_kulkarni.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_sv_kulkarni.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_sv_kulkarni.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_sv_kulkarni.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G027,2,autoinst_sv_kulkarni_base.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 作为 SV Kulkarni 用例 base 模块。 覆盖 SystemVerilog 风格端口/类型。,P1-core,Low,test/verilog-mode/tests/autoinst_sv_kulkarni_base.v,test/verilog-mode/tests_ok/autoinst_sv_kulkarni_base.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_sv_kulkarni_base.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_sv_kulkarni_base.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_sv_kulkarni_base.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G027,3,autoinst_sv_kulkarni_wire.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 SV Kulkarni AUTOWIRE。 覆盖 SystemVerilog 风格端口/类型。 覆盖 wire 声明导出 output/every。,P1-core,Low,test/verilog-mode/tests/autoinst_sv_kulkarni_wire.v,test/verilog-mode/tests_ok/autoinst_sv_kulkarni_wire.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_sv_kulkarni_wire.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_sv_kulkarni_wire.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_sv_kulkarni_wire.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G027,4,autoinst_sv_shaw.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 Shaw SV 回归用例。,P1-core,Low,test/verilog-mode/tests/autoinst_sv_shaw.v,test/verilog-mode/tests_ok/autoinst_sv_shaw.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_sv_shaw.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_sv_shaw.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_sv_shaw.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G027,5,autoinst_swapped_vec.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 [0:N] / [N:0] 向量方向。,P1-core,Low,test/verilog-mode/tests/autoinst_swapped_vec.v,test/verilog-mode/tests_ok/autoinst_swapped_vec.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_swapped_vec.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_swapped_vec.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_swapped_vec.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G028,1,autoinst_template_lint.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖模板生成 lint 友好连接。 覆盖 integer/int 参数。,P1-core,Medium,test/verilog-mode/tests/autoinst_template_lint.v,test/verilog-mode/tests_ok/autoinst_template_lint.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_template_lint.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_template_lint.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_template_lint.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G028,2,autoinst_template_required.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 required template 语义。 覆盖 request 信号命名回归。,P1-core,Medium,test/verilog-mode/tests/autoinst_template_required.v,test/verilog-mode/tests_ok/autoinst_template_required.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_template_required.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_template_required.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_template_required.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G028,3,autoinst_tennant.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 Tennant 回归用例。,P1-core,Low,test/verilog-mode/tests/autoinst_tennant.v,test/verilog-mode/tests_ok/autoinst_tennant.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_tennant.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_tennant.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_tennant.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G028,4,autoinst_tieoff_vec.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖模板 tieoff vector 表达式。,P1-core,Low,test/verilog-mode/tests/autoinst_tieoff_vec.v,test/verilog-mode/tests_ok/autoinst_tieoff_vec.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_tieoff_vec.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_tieoff_vec.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_tieoff_vec.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G028,5,autoinst_unsigned_bug302.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 signed/unsigned/vector bug302 回归。 覆盖 signed 端口/位宽保留。 覆盖 unsigned 端口/位宽保留。 覆盖 signed tieoff/声明。,P1-core,Medium,test/verilog-mode/tests/autoinst_unsigned_bug302.v,test/verilog-mode/tests_ok/autoinst_unsigned_bug302.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_unsigned_bug302.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_unsigned_bug302.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_unsigned_bug302.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G029,1,autoinst_vec_nil.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 verilog-auto-inst-vector nil。,P1-core,Low,test/verilog-mode/tests/autoinst_vec_nil.v,test/verilog-mode/tests_ok/autoinst_vec_nil.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_vec_nil.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_vec_nil.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_vec_nil.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G029,2,autoinst_vec_t.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 verilog-auto-inst-vector t。,P1-core,Low,test/verilog-mode/tests/autoinst_vec_t.v,test/verilog-mode/tests_ok/autoinst_vec_t.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_vec_t.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_vec_t.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_vec_t.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G029,3,autoinst_vec_unsigned.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 signed 端口/位宽保留。 覆盖 unsigned 端口/位宽保留。 覆盖 unsigned vector。 覆盖 signed tieoff/声明。,P1-core,Medium,test/verilog-mode/tests/autoinst_vec_unsigned.v,test/verilog-mode/tests_ok/autoinst_vec_unsigned.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_vec_unsigned.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_vec_unsigned.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_vec_unsigned.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G029,4,autoinst_vertrees.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 Vertrees 回归用例。,P1-core,Low,test/verilog-mode/tests/autoinst_vertrees.v,test/verilog-mode/tests_ok/autoinst_vertrees.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_vertrees.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_vertrees.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_vertrees.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
